pathwayName,sourceId,type,metabolite
Synthesis of pyrophosphates in the cytosol,R-HSA-1855167,reactome,Phosphate
Na+/Cl- dependent neurotransmitter transporters,R-HSA-442660,reactome,Histamine
Na+/Cl- dependent neurotransmitter transporters,R-HSA-442660,reactome,Taurine
Na+/Cl- dependent neurotransmitter transporters,R-HSA-442660,reactome,beta-Alanine
Na+/Cl- dependent neurotransmitter transporters,R-HSA-442660,reactome,Betaine
Heparan sulfate/heparin (HS-GAG) metabolism,R-HSA-1638091,reactome,Galactose
Heparan sulfate/heparin (HS-GAG) metabolism,R-HSA-1638091,reactome,Glucuronate
Hedgehog ligand biogenesis,R-HSA-5358346,reactome,cholesterol
Hedgehog ligand biogenesis,R-HSA-5358346,reactome,Phosphate
Selenoamino acid metabolism,R-HSA-2408522,reactome,Nicotinamide
Selenoamino acid metabolism,R-HSA-2408522,reactome,1-Methylnicotinamide
Selenoamino acid metabolism,R-HSA-2408522,reactome,Phosphate
Selenoamino acid metabolism,R-HSA-2408522,reactome,Histamine
Selenoamino acid metabolism,R-HSA-2408522,reactome,Adenosine
Selenoamino acid metabolism,R-HSA-2408522,reactome,Pyruvate
Growth hormone receptor signaling,R-HSA-982772,reactome,Phosphate
CLEC7A (Dectin-1) signaling,R-HSA-5607764,reactome,Phosphate
Mitotic G2-G2/M phases,R-HSA-453274,reactome,Phosphate
COPI-dependent Golgi-to-ER retrograde traffic,R-HSA-6811434,reactome,Phosphate
Metabolism of lipids,R-HSA-556833,reactome,Squalene
Metabolism of lipids,R-HSA-556833,reactome,Propionylcarnitine
Metabolism of lipids,R-HSA-556833,reactome,Phytosphingosine
Metabolism of lipids,R-HSA-556833,reactome,Citrate
Metabolism of lipids,R-HSA-556833,reactome,1-Methylnicotinamide
Metabolism of lipids,R-HSA-556833,reactome,Ethanolamine
Metabolism of lipids,R-HSA-556833,reactome,Phosphate
Metabolism of lipids,R-HSA-556833,reactome,Glycerol
Metabolism of lipids,R-HSA-556833,reactome,Sphinganine
Metabolism of lipids,R-HSA-556833,reactome,Sphingosine
Metabolism of lipids,R-HSA-556833,reactome,Succinate
Metabolism of lipids,R-HSA-556833,reactome,Choline
Metabolism of lipids,R-HSA-556833,reactome,Myo-Inositol
Metabolism of lipids,R-HSA-556833,reactome,Glycochenodeoxycholate
Metabolism of lipids,R-HSA-556833,reactome,Carnitine
Metabolism of lipids,R-HSA-556833,reactome,cholesterol
Metabolism of lipids,R-HSA-556833,reactome,Malate
Metabolism of lipids,R-HSA-556833,reactome,Taurine
Metabolism of lipids,R-HSA-556833,reactome,Phosphoethanolamine
Metabolism of lipids,R-HSA-556833,reactome,Galactose
Metabolism of lipids,R-HSA-556833,reactome,Acetylcarnitine
Folding of actin by CCT/TriC,R-HSA-390450,reactome,Phosphate
MAP kinase activation in TLR cascade,R-HSA-450294,reactome,Phosphate
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",R-HSA-983170,reactome,Phosphate
Pyrimidine catabolism,R-HSA-73621,reactome,Uracil
Pyrimidine catabolism,R-HSA-73621,reactome,Cytidine
Pyrimidine catabolism,R-HSA-73621,reactome,"5,6-Dihydrouracil"
Pyrimidine catabolism,R-HSA-73621,reactome,beta-Alanine
Pyrimidine catabolism,R-HSA-73621,reactome,Phosphate
Pyrimidine catabolism,R-HSA-73621,reactome,Uridine
Pyrimidine catabolism,R-HSA-73621,reactome,Pyruvate
Gluconeogenesis,R-HSA-70263,reactome,Phosphate
Gluconeogenesis,R-HSA-70263,reactome,Fructose-6-phosphate
Gluconeogenesis,R-HSA-70263,reactome,Malate
Gluconeogenesis,R-HSA-70263,reactome,Pyruvate
Gluconeogenesis,R-HSA-70263,reactome,Citrate
Cargo trafficking to the periciliary membrane,R-HSA-5620920,reactome,Phosphate
Oxidative Stress Induced Senescence,R-HSA-2559580,reactome,Succinate
Chromatin modifying enzymes,R-HSA-3247509,reactome,Succinate
Formation of tubulin folding intermediates by CCT/TriC,R-HSA-389960,reactome,Phosphate
Phenylalanine and tyrosine catabolism,R-HSA-71182,reactome,Pyruvate
Phenylalanine and tyrosine catabolism,R-HSA-71182,reactome,4-Hydroxyphenylpyruvate
RET signaling,R-HSA-8853659,reactome,Phosphate
Metabolism of nucleotides,R-HSA-15869,reactome,Uridine
Metabolism of nucleotides,R-HSA-15869,reactome,Guanosine
Metabolism of nucleotides,R-HSA-15869,reactome,"5,6-Dihydrouracil"
Metabolism of nucleotides,R-HSA-15869,reactome,Pseudouridine
Metabolism of nucleotides,R-HSA-15869,reactome,Guanine
Metabolism of nucleotides,R-HSA-15869,reactome,Hypoxanthine
Metabolism of nucleotides,R-HSA-15869,reactome,Pyruvate
Metabolism of nucleotides,R-HSA-15869,reactome,beta-Alanine
Metabolism of nucleotides,R-HSA-15869,reactome,Adenosine
Metabolism of nucleotides,R-HSA-15869,reactome,2'-Deoxyguanosine
Metabolism of nucleotides,R-HSA-15869,reactome,Inosine
Metabolism of nucleotides,R-HSA-15869,reactome,Urate
Metabolism of nucleotides,R-HSA-15869,reactome,Phosphate
Metabolism of nucleotides,R-HSA-15869,reactome,adenine
Metabolism of nucleotides,R-HSA-15869,reactome,Xanthine
Metabolism of nucleotides,R-HSA-15869,reactome,Uracil
Metabolism of nucleotides,R-HSA-15869,reactome,Cytidine
GPCR downstream signaling,R-HSA-388396,reactome,Histamine
GPCR downstream signaling,R-HSA-388396,reactome,Glycerol
GPCR downstream signaling,R-HSA-388396,reactome,Lactate
GPCR downstream signaling,R-HSA-388396,reactome,Phosphate
GPCR downstream signaling,R-HSA-388396,reactome,Adenosine
GPCR downstream signaling,R-HSA-388396,reactome,Succinate
Mitochondrial protein import,R-HSA-1268020,reactome,Phosphate
Negative regulation of MET activity,R-HSA-6807004,reactome,Phosphate
Glycerophospholipid biosynthesis,R-HSA-1483206,reactome,Glycerol
Glycerophospholipid biosynthesis,R-HSA-1483206,reactome,Myo-Inositol
Glycerophospholipid biosynthesis,R-HSA-1483206,reactome,Ethanolamine
Glycerophospholipid biosynthesis,R-HSA-1483206,reactome,Choline
Glycerophospholipid biosynthesis,R-HSA-1483206,reactome,Phosphate
Glycerophospholipid biosynthesis,R-HSA-1483206,reactome,Phosphoethanolamine
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,R-HSA-2046104,reactome,Phosphate
Cholesterol biosynthesis via desmosterol,R-HSA-6807047,reactome,cholesterol
Insulin signaling pathway,4910,kegg,Glucose
Arginine and proline metabolism,330,kegg,trans-4-Hydroxyproline
Arginine and proline metabolism,330,kegg,Urea
Arginine and proline metabolism,330,kegg,Creatine
Arginine and proline metabolism,330,kegg,Spermidine
Arginine and proline metabolism,330,kegg,Creatinine
Arginine and proline metabolism,330,kegg,Arginine
Arginine and proline metabolism,330,kegg,Glutamate
Arginine and proline metabolism,330,kegg,Spermine
Arginine and proline metabolism,330,kegg,Proline
Arginine and proline metabolism,330,kegg,Putrescine
Arginine and proline metabolism,330,kegg,Pyruvate
Caffeine metabolism,232,kegg,Xanthosine
Caffeine metabolism,232,kegg,Xanthine
Protein digestion and absorption,4974,kegg,Leucine
Protein digestion and absorption,4974,kegg,Tryptophan
Protein digestion and absorption,4974,kegg,Glutamate
Protein digestion and absorption,4974,kegg,Asparagine
Protein digestion and absorption,4974,kegg,Tyrosine
Protein digestion and absorption,4974,kegg,Cystine
Protein digestion and absorption,4974,kegg,Histamine
Protein digestion and absorption,4974,kegg,Putrescine
Protein digestion and absorption,4974,kegg,Methionine
Protein digestion and absorption,4974,kegg,Alanine
Protein digestion and absorption,4974,kegg,Aspartate
Protein digestion and absorption,4974,kegg,Arginine
Protein digestion and absorption,4974,kegg,Glycine
Protein digestion and absorption,4974,kegg,Isoleucine
Protein digestion and absorption,4974,kegg,Glutamine
Protein digestion and absorption,4974,kegg,Histidine
Protein digestion and absorption,4974,kegg,Threonine
Protein digestion and absorption,4974,kegg,Valine
Protein digestion and absorption,4974,kegg,Lysine
Protein digestion and absorption,4974,kegg,Proline
Protein digestion and absorption,4974,kegg,Cysteine
Protein digestion and absorption,4974,kegg,beta-Alanine
Protein digestion and absorption,4974,kegg,Serine
Protein digestion and absorption,4974,kegg,Phenylalanine
"Glycine, serine and threonine metabolism",260,kegg,Glycine
"Glycine, serine and threonine metabolism",260,kegg,Cystathionine
"Glycine, serine and threonine metabolism",260,kegg,Glycerate
"Glycine, serine and threonine metabolism",260,kegg,Cysteine
"Glycine, serine and threonine metabolism",260,kegg,Pyruvate
"Glycine, serine and threonine metabolism",260,kegg,Choline
"Glycine, serine and threonine metabolism",260,kegg,Tryptophan
"Glycine, serine and threonine metabolism",260,kegg,Threonine
"Glycine, serine and threonine metabolism",260,kegg,Betaine
"Glycine, serine and threonine metabolism",260,kegg,Creatine
"Glycine, serine and threonine metabolism",260,kegg,Serine
"Glycine, serine and threonine metabolism",260,kegg,3-Phosphoglycerate
"Glycine, serine and threonine metabolism",260,kegg,Aspartate
"Phenylalanine, tyrosine and tryptophan biosynthesis",400,kegg,Tyrosine
"Phenylalanine, tyrosine and tryptophan biosynthesis",400,kegg,Tryptophan
"Phenylalanine, tyrosine and tryptophan biosynthesis",400,kegg,4-Hydroxyphenylpyruvate
"Phenylalanine, tyrosine and tryptophan biosynthesis",400,kegg,Phenylalanine
Insulin resistance,4931,kegg,Acetylcarnitine
Insulin resistance,4931,kegg,Fructose-6-phosphate
Insulin resistance,4931,kegg,Glucose
Insulin resistance,4931,kegg,Pyruvate
HIF-1 signaling pathway,4066,kegg,Glucose
HIF-1 signaling pathway,4066,kegg,Lactate
HIF-1 signaling pathway,4066,kegg,Pyruvate
Taste transduction,4742,kegg,Alanine
Taste transduction,4742,kegg,Glutamate
Taste transduction,4742,kegg,Malate
Taste transduction,4742,kegg,Maltose
Taste transduction,4742,kegg,Citrate
Taste transduction,4742,kegg,Glucose
Pentose and glucuronate interconversions,40,kegg,Ribitol
Pentose and glucuronate interconversions,40,kegg,Glucuronate
Pentose and glucuronate interconversions,40,kegg,Pyruvate
Pentose and glucuronate interconversions,40,kegg,Glycerol
beta-Alanine metabolism,410,kegg,beta-Alanine
beta-Alanine metabolism,410,kegg,Spermidine
beta-Alanine metabolism,410,kegg,"5,6-Dihydrouracil"
beta-Alanine metabolism,410,kegg,Spermine
beta-Alanine metabolism,410,kegg,Pantothenate
beta-Alanine metabolism,410,kegg,Histidine
beta-Alanine metabolism,410,kegg,Aspartate
beta-Alanine metabolism,410,kegg,Uracil
Proximal tubule bicarbonate reclamation,4964,kegg,Malate
Proximal tubule bicarbonate reclamation,4964,kegg,Glutamate
Proximal tubule bicarbonate reclamation,4964,kegg,Glutamine
"Alanine, aspartate and glutamate metabolism",250,kegg,Citrate
"Alanine, aspartate and glutamate metabolism",250,kegg,Asparagine
"Alanine, aspartate and glutamate metabolism",250,kegg,Fumarate
"Alanine, aspartate and glutamate metabolism",250,kegg,Glutamine
"Alanine, aspartate and glutamate metabolism",250,kegg,Succinate
"Alanine, aspartate and glutamate metabolism",250,kegg,Pyruvate
"Alanine, aspartate and glutamate metabolism",250,kegg,Glutamate
"Alanine, aspartate and glutamate metabolism",250,kegg,Alanine
"Alanine, aspartate and glutamate metabolism",250,kegg,Aspartate
Gastric acid secretion,4971,kegg,Histamine
Basal cell carcinoma,5217,kegg,Cholesterol
Apoptosis,4210,kegg,Sphingosine
Prolactin signaling pathway,4917,kegg,Glucose
Prolactin signaling pathway,4917,kegg,Tyrosine
Amyotrophic lateral sclerosis (ALS),5014,kegg,Glutamate
Amyotrophic lateral sclerosis (ALS),5014,kegg,Arginine
Regulation of lipolysis in adipocytes,4923,kegg,Glycerol
Regulation of lipolysis in adipocytes,4923,kegg,Adenosine
Alcoholism,5034,kegg,Glutamate
Alcoholism,5034,kegg,Adenosine
Alcoholism,5034,kegg,Tyrosine
Galactose metabolism,52,kegg,Glycerol
Galactose metabolism,52,kegg,Sorbitol
Galactose metabolism,52,kegg,Fructose-6-phosphate
Galactose metabolism,52,kegg,Glucose
Galactose metabolism,52,kegg,Mannose
Galactose metabolism,52,kegg,Myo-Inositol
Galactose metabolism,52,kegg,Galactose
AMPK signaling pathway,4152,kegg,Glucose
AMPK signaling pathway,4152,kegg,Pyruvate
AMPK signaling pathway,4152,kegg,Fructose-6-phosphate
Steroid biosynthesis,100,kegg,Squalene
Steroid biosynthesis,100,kegg,Cholesterol
Phosphatidylinositol signaling system,4070,kegg,Myo-Inositol
Cholinergic synapse,4725,kegg,Choline
Ferroptosis,4216,kegg,Cysteine
Ferroptosis,4216,kegg,alpha-Tocopherol
Ferroptosis,4216,kegg,Cystine
Ferroptosis,4216,kegg,Glutamate
Fat digestion and absorption,4975,kegg,Cholesterol
Phosphonate and phosphinate metabolism,440,kegg,Glycine
Phosphonate and phosphinate metabolism,440,kegg,Pyruvate
Amoebiasis,5146,kegg,Arginine
Mineral absorption,4978,kegg,Asparagine
Mineral absorption,4978,kegg,Serine
Mineral absorption,4978,kegg,Threonine
Mineral absorption,4978,kegg,Phenylalanine
Mineral absorption,4978,kegg,Isoleucine
Mineral absorption,4978,kegg,Proline
Mineral absorption,4978,kegg,Alanine
Mineral absorption,4978,kegg,Tryptophan
Mineral absorption,4978,kegg,Glutamine
Mineral absorption,4978,kegg,Phosphate
Mineral absorption,4978,kegg,Methionine
Mineral absorption,4978,kegg,Valine
Mineral absorption,4978,kegg,Glycine
Mineral absorption,4978,kegg,Leucine
Mineral absorption,4978,kegg,Glucose
Renal cell carcinoma,5211,kegg,Fumarate
Renal cell carcinoma,5211,kegg,Malate
Fc epsilon RI signaling pathway,4664,kegg,Histamine
Arginine biosynthesis,220,kegg,Aspartate
Arginine biosynthesis,220,kegg,Glutamine
Arginine biosynthesis,220,kegg,Glutamate
Arginine biosynthesis,220,kegg,Arginine
Arginine biosynthesis,220,kegg,Fumarate
Arginine biosynthesis,220,kegg,N-Acetylornithine
Arginine biosynthesis,220,kegg,Urea
Arginine biosynthesis,220,kegg,Citrulline
Aminoacyl-tRNA biosynthesis,970,kegg,Glutamate
Aminoacyl-tRNA biosynthesis,970,kegg,Tyrosine
Aminoacyl-tRNA biosynthesis,970,kegg,Isoleucine
Aminoacyl-tRNA biosynthesis,970,kegg,Proline
Aminoacyl-tRNA biosynthesis,970,kegg,Leucine
Aminoacyl-tRNA biosynthesis,970,kegg,Tryptophan
Aminoacyl-tRNA biosynthesis,970,kegg,Arginine
Aminoacyl-tRNA biosynthesis,970,kegg,Lysine
Aminoacyl-tRNA biosynthesis,970,kegg,Asparagine
Aminoacyl-tRNA biosynthesis,970,kegg,Phenylalanine
Aminoacyl-tRNA biosynthesis,970,kegg,Alanine
Aminoacyl-tRNA biosynthesis,970,kegg,Glutamine
Aminoacyl-tRNA biosynthesis,970,kegg,Threonine
Aminoacyl-tRNA biosynthesis,970,kegg,Cysteine
Aminoacyl-tRNA biosynthesis,970,kegg,Methionine
Aminoacyl-tRNA biosynthesis,970,kegg,Histidine
Aminoacyl-tRNA biosynthesis,970,kegg,Valine
Aminoacyl-tRNA biosynthesis,970,kegg,Serine
Aminoacyl-tRNA biosynthesis,970,kegg,Aspartate
Aminoacyl-tRNA biosynthesis,970,kegg,Glycine
D-Glutamine and D-glutamate metabolism,471,kegg,Glutamate
D-Glutamine and D-glutamate metabolism,471,kegg,Glutamine
FoxO signaling pathway,4068,kegg,Glucose
FoxO signaling pathway,4068,kegg,Glutamate
Phospholipase D signaling pathway,4072,kegg,Glutamate
Tryptophan metabolism,380,kegg,Kynurenine
Tryptophan metabolism,380,kegg,Tryptophan
Pantothenate and CoA biosynthesis,770,kegg,Cysteine
Pantothenate and CoA biosynthesis,770,kegg,Aspartate
Pantothenate and CoA biosynthesis,770,kegg,beta-Alanine
Pantothenate and CoA biosynthesis,770,kegg,"5,6-Dihydrouracil"
Pantothenate and CoA biosynthesis,770,kegg,3-Methyl-2-oxobutyrate
Pantothenate and CoA biosynthesis,770,kegg,Valine
Pantothenate and CoA biosynthesis,770,kegg,Uracil
Pantothenate and CoA biosynthesis,770,kegg,Pyruvate
Pantothenate and CoA biosynthesis,770,kegg,Pantothenate
Pyrimidine metabolism,240,kegg,beta-Alanine
Pyrimidine metabolism,240,kegg,Glutamine
Pyrimidine metabolism,240,kegg,Pseudouridine
Pyrimidine metabolism,240,kegg,Cytidine
Pyrimidine metabolism,240,kegg,Uracil
Pyrimidine metabolism,240,kegg,Uridine
Pyrimidine metabolism,240,kegg,Urea
Pyrimidine metabolism,240,kegg,"5,6-Dihydrouracil"
Necroptosis,4217,kegg,Sphingosine
"Valine, leucine and isoleucine degradation",280,kegg,Leucine
"Valine, leucine and isoleucine degradation",280,kegg,3-Methyl-2-oxobutyrate
"Valine, leucine and isoleucine degradation",280,kegg,Isoleucine
"Valine, leucine and isoleucine degradation",280,kegg,Valine
"Valine, leucine and isoleucine degradation",280,kegg,4-Methyl-2-oxopentanoate
Glycerolipid metabolism,561,kegg,"1,3-Dihydroxyacetone"
Glycerolipid metabolism,561,kegg,3-Phosphoglycerate
Glycerolipid metabolism,561,kegg,Glycerol
Glycerolipid metabolism,561,kegg,Glycerate
Starch and sucrose metabolism,500,kegg,Glucose
Starch and sucrose metabolism,500,kegg,Maltose
Starch and sucrose metabolism,500,kegg,Fructose-6-phosphate
Cysteine and methionine metabolism,270,kegg,Pyruvate
Cysteine and methionine metabolism,270,kegg,Cystathionine
Cysteine and methionine metabolism,270,kegg,2-Aminobutyrate
Cysteine and methionine metabolism,270,kegg,Ophthalmate
Cysteine and methionine metabolism,270,kegg,Aspartate
Cysteine and methionine metabolism,270,kegg,Methionine
Cysteine and methionine metabolism,270,kegg,Cystine
Cysteine and methionine metabolism,270,kegg,Alanine
Cysteine and methionine metabolism,270,kegg,Cysteine
Cysteine and methionine metabolism,270,kegg,Serine
Phenylalanine metabolism,360,kegg,Hippurate
Phenylalanine metabolism,360,kegg,Phenylacetylglycine
Phenylalanine metabolism,360,kegg,Phenylalanine
Phenylalanine metabolism,360,kegg,Tyrosine
Phenylalanine metabolism,360,kegg,Pyruvate
Phenylalanine metabolism,360,kegg,Succinate
Phenylalanine metabolism,360,kegg,Phenylacetylglutamine
Phenylalanine metabolism,360,kegg,Fumarate
Tyrosine metabolism,350,kegg,Tyrosine
Tyrosine metabolism,350,kegg,3-(4-Hydroxyphenyl)lactate
Tyrosine metabolism,350,kegg,Pyruvate
Tyrosine metabolism,350,kegg,Fumarate
Tyrosine metabolism,350,kegg,4-Hydroxyphenylpyruvate
Tyrosine metabolism,350,kegg,Succinate
Pentose phosphate pathway,30,kegg,Pyruvate
Pentose phosphate pathway,30,kegg,6-Phosphogluconate
Pentose phosphate pathway,30,kegg,Ribose
Pentose phosphate pathway,30,kegg,Glycerate
Pentose phosphate pathway,30,kegg,3-Phosphoglycerate
Pentose phosphate pathway,30,kegg,Gluconate
Pentose phosphate pathway,30,kegg,Glucose
Sphingolipid metabolism,600,kegg,Phytosphingosine
Sphingolipid metabolism,600,kegg,Sphingosine
Sphingolipid metabolism,600,kegg,Phosphoethanolamine
Sphingolipid metabolism,600,kegg,Serine
Sphingolipid metabolism,600,kegg,Sphinganine
Sulfur relay system,4122,kegg,Alanine
Sulfur relay system,4122,kegg,Cysteine
cGMP-PKG signaling pathway,4022,kegg,Adenosine
Antifolate resistance,1523,kegg,Methionine
Retrograde endocannabinoid signaling,4723,kegg,Glycerol
Retrograde endocannabinoid signaling,4723,kegg,Ethanolamine
Retrograde endocannabinoid signaling,4723,kegg,Glutamate
ABC transporters,2010,kegg,Carnitine
ABC transporters,2010,kegg,Ribose
ABC transporters,2010,kegg,Phosphate
