"source_id","metabolites","ontology"
"kegg:C01177","Inositol phosphate","Feces"
"chemspider:4444352","Stigmasterol","Feces"
"chebi:21261","NA","Feces"
"pubchem:5280794","Stigmasterol","Feces"
"chebi:41227","NA","Feces"
"chebi:28824","Stigmasterol","Feces"
"chebi:6207","NA","Feces"
"LIPIDMAPS:LMST01040123","Stigmasterol","Feces"
"kegg:C00097","L-Cysteine","Feces"
"chebi:17561","L-Cysteine","Feces"
"hmdb:HMDB0000684","L-Kynurenine","Feces"
"hmdb:HMDB0007912","PC(14:1(9Z)/20:1(11Z))","Feces"
"chebi:35237","NA","Feces"
"chemspider:5653","L-Cysteine","Feces"
"pubchem:5862","L-Cysteine","Feces"
"chebi:17084","2-Hydroxyglutarate","Feces"
"kegg:C02630","2-Hydroxyglutarate","Feces"
"hmdb:HMDB0008601","PC(22:2(13Z,16Z)/18:4(6Z,9Z,12","Feces"
"chemspider:553117","Cinnamaldehyde","Feces"
"kegg:C00903","Cinnamaldehyde","Feces"
"chebi:16731","Cinnamaldehyde","Feces"
"pubchem:637511","Cinnamaldehyde","Feces"
"CAS:104-55-2","Cinnamaldehyde","Feces"
"hmdb:HMDB0002166","(S)-b-aminoisobutyric acid","Feces"
"wikidata:Q27088673","NA","Feces"
"chebi:45826","N-Acetylthreonine","Feces"
"hmdb:HMDB0062557","N-Acetylthreonine","Feces"
"pubchem:152204","N-Acetylthreonine","Feces"
"CAS:17093-74-2","N-Acetylthreonine","Feces"
"chebi:33094","(S)-b-aminoisobutyric acid","Feces"
"chemspider:13628097","4E,15Z-Bilirubin IXa","Feces"
"chemspider:24766588","PC(14:1(9Z)/20:1(11Z))","Feces"
"chemspider:454721","1-Hydroxy-2-butanone","Feces"
"CAS:5077-67-8","1-Hydroxy-2-butanone","Feces"
"hmdb:HMDB0000488","4E,15Z-Bilirubin IXa","Feces"
"chemspider:4444055","Bilirubin","Feces"
"wikidata:Q104219","NA","Feces"
"chebi:16990","Bilirubin","Feces"
"hmdb:HMDB0028900","Isoleucyl-Alanine","Feces"
"hmdb:HMDB0000054","Bilirubin","Feces"
"chebi:232595","Imidazolepropionic acid","Feces"
"pubchem:8858","4-Methyl-3-penten-2-one, 9CI","Feces"
"chebi:43537","NA","Feces"
"hmdb:HMDB0000738","Indole","Feces"
"pubchem:798","Indole","Feces"
"wikidata:Q319541","NA","Feces"
"chebi:5900","NA","Feces"
"kegg:C00463","Indole","Feces"
"chemspider:776","Indole","Feces"
"pubchem:6274","L-Histidine","Feces"
"chemspider:63798","Imidazolepropionic acid","Feces"
"chemspider:24766757","PC(18:1(11Z)/P-16:0)","Feces"
"hmdb:HMDB0000446","N-Alpha-acetyllysine","Feces"
"pubchem:192590","N-Alpha-acetyllysine","Feces"
"CAS:71-00-1","L-Histidine","Feces"
"chebi:5733","NA","Feces"
"kegg:C00099","Beta-Alanine","Feces"
"chebi:27570","NA","Feces"
"kegg:C00135","L-Histidine","Feces"
"hmdb:HMDB0000056","Beta-Alanine","Feces"
"hmdb:HMDB0002271","Imidazolepropionic acid","Feces"
"hmdb:HMDB0002917","D-Xylitol","Feces"
"pubchem:70630","Imidazolepropionic acid","Feces"
"chebi:6240","NA","Feces"
"chemspider:24767053","PC(20:3(5Z,8Z,11Z)/P-18:1(9Z))","Feces"
"chemspider:103115","Proline betaine","Feces"
"wikidata:Q485277","NA","Feces"
"pubchem:115244","Proline betaine","Feces"
"hmdb:HMDB0000126","Glycerol 3-phosphate","Feces"
"kegg:C00093","Glycerol 3-phosphate","Feces"
"CAS:17989-41-2","sn-Glycerol3-phosphate;","Feces"
"chebi:60647","2-Hydroxyvaleric acid","Feces"
"hmdb:HMDB0001863","2-Hydroxyvaleric acid","Feces"
"pubchem:98009","2-Hydroxyvaleric acid","Feces"
"CAS:617-31-2","2-Hydroxyvaleric acid","Feces"
"chemspider:24767068","PC(20:3(8Z,11Z,14Z)/20:2(11Z,1","Feces"
"wikidata:Q284959","NA","Feces"
"chebi:30753","p-Aminobenzoic acid","Feces"
"chemspider:24766956","PC(20:1(11Z)/14:0)","Feces"
"hmdb:HMDB0028955","Lysyl-Leucine","Feces"
"chemspider:11624","3-Hydroxyphenylacetic acid","Feces"
"hmdb:HMDB0000440","3-Hydroxyphenylacetic acid","Feces"
"kegg:C05593","3-Hydroxyphenylacetic acid","Feces"
"pubchem:227","2-Aminobenzoic acid","Feces"
"chemspider:222","2-Aminobenzoic acid","Feces"
"chemspider:24766903","PC(18:4(6Z,9Z,12Z,15Z)/20:0)","Feces"
"chemspider:98418","Citronellyl anthranilate","Feces"
"hmdb:HMDB0029086","Tryptophyl-Isoleucine","Feces"
"hmdb:HMDB0001123","2-Aminobenzoic acid","Feces"
"pubchem:7362","2-Furancarboxaldehyde","Feces"
"pubchem:109467","Citronellyl anthranilate","Feces"
"CAS:68555-57-7","Citronellyl anthranilate","Feces"
"chebi:16567","Citronellyl anthranilate","Feces"
"hmdb:HMDB0032208","Citronellyl anthranilate","Feces"
"chebi:39870","1-Propylamine","Feces"
"CAS:118-92-3","2-Aminobenzoic acid","Feces"
"kegg:C01132","N-Acetyl-D-galactosamine;","Feces"
"CAS:107-10-8","1-Propylamine","Feces"
"pubchem:7852","1-Propylamine","Feces"
"hmdb:HMDB0008072","PC(18:1(11Z)/18:2(9Z,12Z))","Feces"
"chemspider:147905","2-Acetyl-4,5-dihydrothiazole","Feces"
"CAS:29926-41-8","2-Acetyl-4,5-dihydrothiazole","Feces"
"hmdb:HMDB0033561","2-Acetyl-4,5-dihydrothiazole","Feces"
"pubchem:169110","2-Acetyl-4,5-dihydrothiazole","Feces"
"chebi:35547","3-Methylheptane","Feces"
"chebi:18183","Pyroglutamic acid","Feces"
"chebi:17700","2-Undecanone","Feces"
"pubchem:7405","Pyroglutamic acid","Feces"
"CAS:44843-89-2","5-Hydroxyhexanoic acid","Feces"
"pubchem:8215","Behenic acid","Feces"
"hmdb:HMDB0000944","Behenic acid","Feces"
"chebi:28941","Behenic acid","Feces"
"LIPIDMAPS:LMFA01010022","Docosanoicacid;","Feces"
"chemspider:3933","Mesalazine","Feces"
"CAS:89-57-6","Mesalazine","Feces"
"chebi:6775","Mesalazine","Feces"
"hmdb:HMDB0014389","Mesalazine","Feces"
"hmdb:HMDB0031605","1-Penten-3-ol","Feces"
"pubchem:53479465","PC(24:0/22:1(13Z))","Feces"
"hmdb:HMDB0033182","2,5-Dimethylfuran","Feces"
"pubchem:50990923","LysoPA(18:2(9Z,12Z)/0:0)","Feces"
"CAS:625-86-5","2,5-Dimethylfuran","Feces"
"kegg:C19033","Carbon disulfide","Feces"
"hmdb:HMDB0036574","Carbon disulfide","Feces"
"chemspider:6108","Carbon disulfide","Feces"
"chebi:23012","Carbon disulfide","Feces"
"pubchem:52923127","PC(20:1(11Z)/20:0)","Feces"
"hmdb:HMDB0000674","PA(16:0/16:0)","Feces"
"hmdb:HMDB0034121","1-Methoxy-4-(2-propenyl)benzen","Feces"
"chemspider:13850247","1-Methoxy-4-(2-propenyl)benzen","Feces"
"CAS:140-67-0","1-Methoxy-4-(2-propenyl)benzen","Feces"
"chemspider:24767025","PC(20:3(5Z,8Z,11Z)/16:1(9Z))","Feces"
"chebi:16651","(S)-Lactate;","Feces"
"chemspider:96860","L-Lactic acid","Feces"
"chebi:422","L-Lactic acid","Feces"
"chebi:17113","Erythritol","Feces"
"pubchem:107689","L-Lactic acid","Feces"
"kegg:C00186","L-Lactic acid","Feces"
"pubchem:222285","Erythritol","Feces"
"wikidata:Q27080955","NA","Feces"
"kegg:C00503","Erythritol","Feces"
"hmdb:HMDB0000190","L-Lactic acid","Feces"
"pubchem:10380830","3D,7D,11D-Phytanic acid","Feces"
"hmdb:HMDB0000417","3D,7D,11D-Phytanic acid","Feces"
"hmdb:HMDB0008695","PC(22:5(7Z,10Z,13Z,16Z,19Z)/18","Feces"
"kegg:C00262","Hypoxanthine","Feces"
"pubchem:24779559","PA(18:0/18:2(9Z,12Z))","Feces"
"chebi:17368","Hypoxanthine","Feces"
"CAS:68-94-0","Hypoxanthine","Feces"
"wikidata:Q410305","NA","Feces"
"hmdb:HMDB0029074","Threoninyl-Valine","Feces"
"pubchem:790","Hypoxanthine","Feces"
"pubchem:6419701","LysoPA(16:0/0:0)","Feces"
"chebi:5841","NA","Feces"
"chemspider:60659","Propyl pentanoate","Feces"
"chebi:43237","NA","Feces"
"pubchem:67328","Propyl pentanoate","Feces"
"chemspider:768","Hypoxanthine","Feces"
"hmdb:HMDB0008162","PC(18:2(9Z,12Z)/P-18:1(9Z))","Feces"
"LIPIDMAPS:LMGP10050042","Phosphatidate;","Feces"
"LIPIDMAPS:LMFA01030120","Linoleate;","Feces"
"CAS:60-33-3","Linoleic acid","Feces"
"hmdb:HMDB0007865","PA(18:1(9Z)/18:1(9Z))","Feces"
"chebi:30245","Linoleate;","Feces"
"pubchem:5280450","Linoleic acid","Feces"
"chemspider:11030","2-Methylpropyl 3-methylbutanoa","Feces"
"CAS:589-59-3","2-Methylpropyl 3-methylbutanoa","Feces"
"pubchem:11514","2-Methylpropyl 3-methylbutanoa","Feces"
"hmdb:HMDB0038040","2-Methylpropyl 3-methylbutanoa","Feces"
"hmdb:HMDB0008086","PC(18:1(11Z)/22:2(13Z,16Z))","Feces"
"pubchem:5311263","LysoPA(18:1(9Z)/0:0)","Feces"
"pubchem:53479463","PC(24:0/22:0)","Feces"
"pubchem:53478601","LysoPA(0:0/18:2(9Z,12Z))","Feces"
"hmdb:HMDB0031309","1-Octen-3-one","Feces"
"CAS:4312-99-6","1-Octen-3-one","Feces"
"chemspider:55282","1-Octen-3-one","Feces"
"hmdb:HMDB0007942","PC(15:0/18:3(9Z,12Z,15Z))","Feces"
"chebi:17859","Glutaric acid","Feces"
"hmdb:HMDB0000661","Glutaric acid","Feces"
"pubchem:53478603","PA(18:1(11Z)/18:1(9Z))","Feces"
"pubchem:16054","5-Hydroxyindole","Feces"
"chebi:89649","5-Hydroxyindole","Feces"
"chemspider:15244","5-Hydroxyindole","Feces"
"hmdb:HMDB0059805","5-Hydroxyindole","Feces"
"chebi:62837","LysoPA(18:1(9Z)/0:0)","Feces"
"kegg:C00255","Riboflavin","Feces"
"chebi:16830","Methylamine","Feces"
"chemspider:6089","Methylamine","Feces"
"pubchem:6329","Methylamine","Feces"
"hmdb:HMDB0000164","Methylamine","Feces"
"pubchem:493570","Riboflavin","Feces"
"chebi:44374","NA","Feces"
"CAS:74-89-5","Methylamine","Feces"
"wikidata:Q409304","NA","Feces"
"kegg:C00218","Methylamine","Feces"
"hmdb:HMDB0007860","PA(16:0/18:2(9Z,12Z))","Feces"
"pubchem:11953814","L-Octanoylcarnitine","Feces"
"hmdb:HMDB0000791","L-Octanoylcarnitine","Feces"
"CAS:25243-95-2","L-Octanoylcarnitine","Feces"
"kegg:C02838","L-Octanoylcarnitine","Feces"
"CAS:52002-41-2","3-Methoxy-4-hydroxyphenylglyco","Feces"
"pubchem:53478604","PA(18:1(9Z)/18:1(11Z))","Feces"
"pubchem:16666","Menthol","Feces"
"hmdb:HMDB0003352","Menthol","Feces"
"CAS:2216-51-5","Menthol","Feces"
"kegg:C00400","Menthol","Feces"
"chebi:15799","LysoPA(16:0/0:0)","Feces"
"pubchem:444200","D-Fucose","Feces"
"pubchem:6037","Folic acid","Feces"
"LIPIDMAPS:LMPR0102090001","(-)-Menthol;","Feces"
"chemspider:15803","Menthol","Feces"
"hmdb:HMDB0000121","Folic acid","Feces"
"wikidata:Q27133653","NA","Feces"
"chemspider:83805","(R)-2-Hydroxyhexadecanoic acid","Feces"
"CAS:16452-51-0","(R)-2-Hydroxyhexadecanoic acid","Feces"
"pubchem:24779082","PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:","Feces"
"pubchem:5283523","PA(16:0/18:1(9Z))","Feces"
"chebi:16709","Pyridoxine","Feces"
"hmdb:HMDB0000982","5-Methylcytidine","Feces"
"pubchem:1054","Pyridoxine","Feces"
"hmdb:HMDB0000239","Pyridoxine","Feces"
"chemspider:1025","Pyridoxine","Feces"
"chemspider:4446637","PA(16:0/18:1(9Z))","Feces"
"kegg:C00314","Pyridoxine","Feces"
"wikidata:Q423746","NA","Feces"
"CAS:65-23-6","Pyridoxine","Feces"
"pubchem:7501","Styrene","Feces"
"kegg:C07083","Styrene","Feces"
"wikidata:Q38134095","NA","Feces"
"chebi:27452","Styrene","Feces"
"hmdb:HMDB0034240","Styrene","Feces"
"LIPIDMAPS:LMST05010060","beta-D-Glucuronoside;","Feces"
"kegg:C00880","Galactonic acid","Feces"
"LIPIDMAPS:LMGP10010000","Phosphatidate;","Feces"
"chebi:68434","gamma-Glutamylisoleucine","Feces"
"pubchem:22885096","gamma-Glutamylisoleucine","Feces"
"CAS:30344-00-4","Symmetric dimethylarginine","Feces"
"chebi:61914","Symmetric dimethylarginine","Feces"
"hmdb:HMDB0007863","PA(18:1(11Z)/18:1(9Z))","Feces"
"chemspider:147942","Symmetric dimethylarginine","Feces"
"kegg:C00881","Deoxycytidine","Feces"
"chemspider:13117","Deoxycytidine","Feces"
"chemspider:10340","2-Methylfuran","Feces"
"pubchem:10797","2-Methylfuran","Feces"
"CAS:534-22-5","2-Methylfuran","Feces"
"hmdb:HMDB0013749","2-Methylfuran","Feces"
"chebi:26078","Phosphoric acid","Feces"
"chebi:4407","NA","Feces"
"CAS:17528-72-2","Tetrahydrobiopterin","Feces"
"pubchem:13711","Deoxycytidine","Feces"
"chebi:15698","Deoxycytidine","Feces"
"pubchem:14257","Undecane","Feces"
"CAS:1120-21-4","Undecane","Feces"
"chebi:59560","L-erythro-tetrahydrobiopterin","Feces"
"hmdb:HMDB0031445","Undecane","Feces"
"pubchem:1004","Phosphoric acid","Feces"
"chebi:64491","Sapropterin","Feces"
"hmdb:HMDB0007849","LysoPA(0:0/16:0)","Feces"
"chebi:18367","Phosphate","Feces"
"CAS:60257-29-6","5a-Cholestane-3a,7a,12a,25-tet","Feces"
"hmdb:HMDB0011745","N-Acetyl-L-methionine","Feces"
"pubchem:6180","N-Acetyl-L-methionine","Feces"
"chemspider:5945","N-Acetyl-L-methionine","Feces"
"chemspider:24767430","PC(24:0/20:3(5Z,8Z,11Z))","Feces"
"chemspider:24767345","PC(22:5(4Z,7Z,10Z,13Z,16Z)/24:","Feces"
"kegg:C00479","Propanal","Feces"
"chemspider:24766514","LysoPA(18:2(9Z,12Z)/0:0)","Feces"
"hmdb:HMDB0028847","Glycyl-Methionine","Feces"
"LIPIDMAPS:LMGP10050044","Phosphatidate;","Feces"
"CAS:533-67-5","Deoxyribose","Feces"
"pubchem:6322","L-Arginine","Feces"
"chemspider:17491","(R,S)-Norlaudanosoline","Feces"
"chebi:45919","Tridecanoic acid","Feces"
"wikidata:Q173670","NA","Feces"
"CAS:74-79-3","L-Arginine","Feces"
"pubchem:18519","(R,S)-Norlaudanosoline","Feces"
"pubchem:8051","2-Heptanone","Feces"
"kegg:C00416","LysoPA(18:1(9Z)/0:0)","Feces"
"chemspider:7760","2-Heptanone","Feces"
"hmdb:HMDB0003671","2-Heptanone","Feces"
"CAS:110-43-0","2-Heptanone","Feces"
"chebi:28770","(R,S)-Norlaudanosoline","Feces"
"chebi:6185","NA","Feces"
"hmdb:HMDB0007861","PA(18:0/18:2(9Z,12Z))","Feces"
"pubchem:53478737","PC(18:1(11Z)/20:3(5Z,8Z,11Z))","Feces"
"hmdb:HMDB0094650","5alpha-pregnan-3beta,20alpha-d","Feces"
"chemspider:7826110","PA(16:0/18:2(9Z,12Z))","Feces"
"CAS:2009-64-5","Neopterin","Feces"
"chebi:28670","Neopterin;","Feces"
"chebi:16552","N-Formyl-L-methionine","Feces"
"hmdb:HMDB0000845","Neopterin","Feces"
"CAS:4289-98-9","N-Formyl-L-methionine","Feces"
"chemspider:4300","Neopterin","Feces"
"hmdb:HMDB0029126","Valyl-Glutamate","Feces"
"hmdb:HMDB0001015","N-Formyl-L-methionine","Feces"
"kegg:C05926","Neopterin","Feces"
"chemspider:24766968","PC(20:1(11Z)/20:0)","Feces"
"hmdb:HMDB0008304","PC(20:1(11Z)/18:3(6Z,9Z,12Z))","Feces"
"chebi:39246","Nonadecanoic acid","Feces"
"pubchem:12591","Nonadecanoic acid","Feces"
"hmdb:HMDB0000772","Nonadecanoic acid","Feces"
"kegg:C06758","4-Methylbenzaldehyde","Feces"
"pubchem:7725","4-Methylbenzaldehyde","Feces"
"CAS:104-87-0","4-Methylbenzaldehyde","Feces"
"chebi:28617","4-Methylbenzaldehyde","Feces"
"chemspider:13865424","4-Methylbenzaldehyde","Feces"
"hmdb:HMDB0029638","4-Methylbenzaldehyde","Feces"
"LIPIDMAPS:LMFA03010077","ProstaglandinF2alpha;","Feces"
"hmdb:HMDB0001139","Prostaglandin F2a","Feces"
"chemspider:24766510","LysoPA(0:0/16:0)","Feces"
"hmdb:HMDB0033777","3-Methyl-2-butanol","Feces"
"chebi:77927","2-Nonanone","Feces"
"chemspider:12632","2-Nonanone","Feces"
"CAS:821-55-6","2-Nonanone","Feces"
"pubchem:13187","2-Nonanone","Feces"
"hmdb:HMDB0031266","2-Nonanone","Feces"
"chebi:17405","4-Pyridoxic acid","Feces"
"hmdb:HMDB0000017","4-Pyridoxic acid","Feces"
"wikidata:Q27102382","NA","Feces"
"pubchem:6723","4-Pyridoxic acid","Feces"
"chemspider:6467","4-Pyridoxic acid","Feces"
"kegg:C00847","4-Pyridoxic acid","Feces"
"chemspider:24767221","PC(22:1(13Z)/16:0)","Feces"
"hmdb:HMDB0007852","LysoPA(0:0/18:2(9Z,12Z))","Feces"
"chemspider:4470776","LysoPA(18:1(9Z)/0:0)","Feces"
"chebi:18202","L-Iditol","Feces"
"chebi:31328","n-Butyl acetate","Feces"
"chemspider:4573729","L-Iditol","Feces"
"hmdb:HMDB0031325","n-Butyl acetate","Feces"
"kegg:C01507","L-Iditol","Feces"
"chemspider:29012","n-Butyl acetate","Feces"
"hmdb:HMDB0011632","L-Iditol","Feces"
"pubchem:5460044","L-Iditol","Feces"
"CAS:501-52-0","Hydrocinnamic acid","Feces"
"pubchem:176983","p-Mentha-1,3,8-triene","Feces"
"LIPIDMAPS:LMPR0106010002","Squalene;","Feces"
"hmdb:HMDB0037013","p-Mentha-1,3,8-triene","Feces"
"pubchem:11975273","Squalene","Feces"
"kegg:C02571","L-Acetylcarnitine","Feces"
"chebi:9245","NA","Feces"
"chebi:16337","Phosphatidate;","Feces"
"kegg:C00751","Squalene","Feces"
"chemspider:10148626","Squalene","Feces"
"CAS:111-02-4","Squalene","Feces"
"chebi:15440","Squalene","Feces"
"kegg:C01040","L-Gulonolactone","Feces"
"hmdb:HMDB0007854","LysoPA(18:0/0:0)","Feces"
"hmdb:HMDB0000256","Squalene","Feces"
"hmdb:HMDB0000201","L-Acetylcarnitine","Feces"
"wikidata:Q407560","NA","Feces"
"wikidata:Q27098322","NA","Feces"
"chemspider:24767244","PC(22:1(13Z)/22:6(4Z,7Z,10Z,13","Feces"
"CAS:3040-38-8","L-Acetylcarnitine","Feces"
"pubchem:53478599","LysoPA(0:0/16:0)","Feces"
"chemspider:21243783","L-Acetylcarnitine","Feces"
"hmdb:HMDB0028888","Histidinyl-Isoleucine","Feces"
"chebi:80473","5-Acetylamino-6-amino-3-methyl","Feces"
"hmdb:HMDB0001248","FAD","Feces"
"hmdb:HMDB0007850","LysoPA(0:0/18:0)","Feces"
"chebi:16238","FAD","Feces"
"hmdb:HMDB0059909","Eicosane","Feces"
"pubchem:23327","D-Glutamic acid","Feces"
"pubchem:8222","Eicosane","Feces"
"pubchem:643975","FAD","Feces"
"pubchem:470","2,4-Diaminobutyric acid","Feces"
"pubchem:53478887","PC(20:0/P-16:0)","Feces"
"chebi:64307","2,4-Diaminobutyric acid","Feces"
"hmdb:HMDB0062549","2-hydroxystearate","Feces"
"pubchem:9547179","LysoPA(18:0/0:0)","Feces"
"chemspider:24766518","PA(18:1(9Z)/18:1(11Z))","Feces"
"chebi:15760","Tyramine","Feces"
"hmdb:HMDB0008378","PC(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,","Feces"
"CAS:7091-44-3","PA(16:0/16:0)","Feces"
"chebi:4233","NA","Feces"
"chemspider:24755365","NA","Feces"
"CAS:14268-17-8","PA(18:1(9Z)/18:1(9Z))","Feces"
"chemspider:5575","D-Ribose","Feces"
"chebi:16988","D-Ribose","Feces"
"chebi:47013","D-Ribose","Feces"
"chemspider:24766736","PC(18:1(11Z)/18:2(9Z,12Z))","Feces"
"chebi:47014","NA","Feces"
"pubchem:441481","Beta-D-ribopyranose","Feces"
"chemspider:390205","Beta-D-ribopyranose","Feces"
"wikidata:Q27120759","NA","Feces"
"chemspider:4470639","NA","Feces"
"kegg:C00121","D-Ribose","Feces"
"hmdb:HMDB0000283","D-Ribose","Feces"
"chebi:27476","Beta-D-ribopyranose","Feces"
"kegg:C15673","2-Keto-L-gluconate","Feces"
"kegg:C09822","Cyclohexanecarboxylic acid","Feces"
"hmdb:HMDB0000391","7-Ketodeoxycholic acid","Feces"
"chemspider:163659","7-Ketodeoxycholic acid","Feces"
"chebi:16390","7-Ketodeoxycholic acid","Feces"
"CAS:911-40-0","7-Ketodeoxycholic acid","Feces"
"pubchem:188292","7-Ketodeoxycholic acid","Feces"
"hmdb:HMDB0008322","PC(20:1(11Z)/24:0)","Feces"
"chemspider:86646","Pentyl 3-methylbutanoate","Feces"
"pubchem:95978","Pentyl 3-methylbutanoate","Feces"
"CAS:25415-62-7","Pentyl 3-methylbutanoate","Feces"
"hmdb:HMDB0032045","Pentyl 3-methylbutanoate","Feces"
"pubchem:14057128","PA(18:1(9Z)/18:1(9Z))","Feces"
"hmdb:HMDB0028913","Isoleucyl-Methionine","Feces"
"chemspider:24766516","PA(18:1(11Z)/18:1(11Z))","Feces"
"hmdb:HMDB0094686","Eicosanoic acid, trimethylsily","Feces"
"chemspider:113673","4-Hydroxyandrostenedione glucu","Feces"
"pubchem:7976","Methylpyrazine","Feces"
"hmdb:HMDB0007856","LysoPA(18:2(9Z,12Z)/0:0)","Feces"
"wikidata:Q3008585","NA","Feces"
"kegg:C01984","Mandelic acid","Feces"
"CAS:462-88-4","Ureidopropionic acid","Feces"
"chemspider:388690","Mandelic acid","Feces"
"pubchem:111","Ureidopropionic acid","Feces"
"chebi:9457","Terpinolene","Feces"
"chemspider:10979","Terpinolene","Feces"
"pubchem:11463","Terpinolene","Feces"
"hmdb:HMDB0036994","Terpinolene","Feces"
"CAS:586-62-9","Terpinolene","Feces"
"kegg:C06075","Terpinolene","Feces"
"kegg:C02642","Ureidopropionic acid","Feces"
"chebi:57885","3-Dehydrocarnitine","Feces"
"pubchem:6991982","3-Dehydrocarnitine","Feces"
"hmdb:HMDB0008065","PC(18:1(11Z)/14:1(9Z))","Feces"
"hmdb:HMDB0007853","LysoPA(16:0/0:0)","Feces"
"chebi:27794","NA","Feces"
"chemspider:643318","Isoferulic acid","Feces"
"wikidata:Q27096447","NA","Feces"
"hmdb:HMDB0007858","PA(16:0/18:1(11Z))","Feces"
"hmdb:HMDB0028928","Leucyl-Glutamate","Feces"
"CAS:537-73-5","Isoferulic acid","Feces"
"chebi:493263","Isoferulic acid","Feces"
"hmdb:HMDB0008016","PC(16:1(9Z)/20:4(8Z,11Z,14Z,17","Feces"
"chemspider:65234","Hesperetin","Feces"
"hmdb:HMDB0007851","LysoPA(0:0/18:1(9Z))","Feces"
"kegg:C01709","Hesperetin","Feces"
"chebi:28230","Hesperetin","Feces"
"chebi:109895","Beta-Carboline","Feces"
"CAS:520-33-2","Hesperetin","Feces"
"hmdb:HMDB0005782","Hesperetin","Feces"
"hmdb:HMDB0012897","Beta-Carboline","Feces"
"pubchem:72281","Hesperetin","Feces"
"hmdb:HMDB0008472","PC(20:4(8Z,11Z,14Z,17Z)/20:1(1","Feces"
"LIPIDMAPS:LMST01010093","Cholesterol;","Feces"
"kegg:C00187","Cholesterol-ester-pool","Feces"
"chebi:3659","NA","Feces"
"chebi:41564","NA","Feces"
"pubchem:94180","Hydroxyoctanoic acid","Feces"
"pubchem:7731","1-Methoxy-4-methylbenzene","Feces"
"chemspider:13865438","1-Methoxy-4-methylbenzene","Feces"
"chemspider:1767","5-Methoxytryptamine","Feces"
"pubchem:5997","Cholesterol-ester-pool","Feces"
"kegg:C05659","5-Methoxytryptamine","Feces"
"CAS:57-88-5","Cholesterol-ester-pool","Feces"
"wikidata:Q4352011","NA","Feces"
"pubchem:11025495","Cholesterol","Feces"
"CAS:608-07-1","5-Methoxyindoleacetate","Feces"
"kegg:C02727","N6-Acetyl-L-lysine","Feces"
"LIPIDMAPS:LMST01010081","Cholesterol;","Feces"
"CAS:692-04-6","N6-Acetyl-L-lysine","Feces"
"chebi:1307929","Cholesterol","Feces"
"chebi:17752","N6-Acetyl-L-lysine","Feces"
"chemspider:92744","xi-2,3-Dihydro-3-methylfuran","Feces"
"chemspider:83801","N6-Acetyl-L-lysine","Feces"
"LIPIDMAPS:LMST01010001","Cholesterol;","Feces"
"pubchem:92832","N6-Acetyl-L-lysine","Feces"
"wikidata:Q43656","NA","Feces"
"hmdb:HMDB0000206","N6-Acetyl-L-lysine","Feces"
"hmdb:HMDB0008527","PC(22:0/15:0)","Feces"
"wikidata:Q4673311","NA","Feces"
"pubchem:122356","N-Acetylputrescine","Feces"
"chemspider:7909","Methyl stearate","Feces"
"CAS:112-61-8","Methyl stearate","Feces"
"hmdb:HMDB0034154","Methyl stearate","Feces"
"CAS:38101-59-6","Glutamyltryptophan","Feces"
"chemspider:90450","Glutamyltryptophan","Feces"
"pubchem:100094","Glutamyltryptophan","Feces"
"hmdb:HMDB0028830","Glutamyltryptophan","Feces"
"hmdb:HMDB0094675","N,O-Bis- (trimethylsilyl)pheny","Feces"
"chemspider:558480","L-3-Phenyllactic acid","Feces"
"hmdb:HMDB0011757","N-Acetylvaline","Feces"
"hmdb:HMDB0000748","L-3-Phenyllactic acid","Feces"
"CAS:15706-73-7","Butyl 2-methylbutanoate","Feces"
"pubchem:61812","Butyl 2-methylbutanoate","Feces"
"hmdb:HMDB0039216","Butyl 2-methylbutanoate","Feces"
"chemspider:55692","Butyl 2-methylbutanoate","Feces"
"pubchem:64689","Beta-D-Glucose","Feces"
"CAS:492-61-5","Beta-D-Glucose","Feces"
"chemspider:58238","Beta-D-Glucose","Feces"
"kegg:C00221","Beta-D-Glucose","Feces"
"hmdb:HMDB0000516","Beta-D-Glucose","Feces"
"chemspider:59456","Epi-coprostanol","Feces"
"chebi:454990","Syringic acid","Feces"
"pubchem:10742","Syringic acid","Feces"
"CAS:530-57-4","Syringic acid","Feces"
"hmdb:HMDB0033002","5-Methyl-2-furancarboxaldehyde","Feces"
"kegg:C10833","Syringic acid","Feces"
"hmdb:HMDB0002085","Syringic acid","Feces"
"chemspider:10289","Syringic acid","Feces"
"hmdb:HMDB0031231","xi-2-Ethyl-1-hexanol","Feces"
"kegg:C02498","xi-2-Ethyl-1-hexanol","Feces"
"chemspider:7434","xi-2-Ethyl-1-hexanol","Feces"
"pubchem:7720","xi-2-Ethyl-1-hexanol","Feces"
"chebi:16011","xi-2-Ethyl-1-hexanol","Feces"
"chebi:83037","Androsterone sulfate","Feces"
"chemspider:66105","Petunidin","Feces"
"CAS:66-25-1","Hexanal","Feces"
"hmdb:HMDB0003229","Palmitoleic acid","Feces"
"kegg:C08362","Palmitoleic acid","Feces"
"CAS:373-49-9","Palmitoleic acid","Feces"
"pubchem:445638","Palmitoleic acid","Feces"
